Address:,USB0::0x0957::0x179B::MY58106377::0::INSTR,,Analog Channels,,,,Function Channels,,
,,,0.035823,-0.2132408618927,-0.0141131095588207,,0.035823,-0.214843729510903,
,,,0.035836,-0.2132408618927,-0.0141131095588207,,0.035836,-0.214843729510903,
,,,0.035849,-0.0122358351945877,-0.0141131095588207,,0.035849,-0.214843729510903,
,,,0.035862,-0.2132408618927,-0.0141131095588207,,0.035862,-0.214843729510903,
,,,0.035875,-0.2132408618927,-0.0141131095588207,,0.035875,-0.195312481373549,
,,,0.035888,-0.2132408618927,-0.0141131095588207,,0.035888,-0.195312481373549,
,,,0.035901,-0.2132408618927,-0.0141131095588207,,0.035901,-0.214843729510903,
,,,0.035914,-0.2132408618927,-0.0305955242365599,,0.035914,-0.214843729510903,
,,,0.035927,-0.2132408618927,-0.0305955242365599,,0.035927,-0.195312481373549,
,,,0.03594,-0.2132408618927,-0.0141131095588207,,0.03594,-0.195312481373549,
,,,0.035953,-0.2132408618927,-0.0141131095588207,,0.035953,-0.214843729510903,
,,,0.035966,-0.2132408618927,-0.0305955242365599,,0.035966,-0.195312481373549,
,,,0.035979,-0.2132408618927,-0.0141131095588207,,0.035979,-0.195312481373549,
,,,0.035992,-0.2132408618927,-0.0141131095588207,,0.035992,-0.214843729510903,
,,,0.036005,-0.2132408618927,-0.0141131095588207,,0.036005,-0.195312481373549,
,,,0.036018,-0.2132408618927,-0.0141131095588207,,0.036018,-0.195312481373549,
,,,0.036031,-0.2132408618927,-0.0141131095588207,,0.036031,-0.195312481373549,
,,,0.036044,-0.2132408618927,-0.0305955242365599,,0.036044,-0.195312481373549,
,,,0.036057,-0.2132408618927,-0.0305955242365599,,0.036057,-0.214843729510903,
,,,0.03607,-0.2132408618927,-0.0141131095588207,,0.03607,-0.195312481373549,
,,,0.036083,-0.2132408618927,-0.0141131095588207,,0.036083,-0.214843729510903,
,,,0.036096,-0.2132408618927,-0.0305955242365599,,0.036096,-0.195312481373549,
,,,0.036109,-0.2132408618927,-0.0141131095588207,,0.036109,-0.195312481373549,
,,,0.036122,-0.2132408618927,-0.0141131095588207,,0.036122,-0.195312481373549,
,,,0.036135,-0.2132408618927,-0.0141131095588207,,0.036135,-0.195312481373549,
,,,0.036148,-0.2132408618927,-0.0141131095588207,,0.036148,-0.195312481373549,
,,,0.036161,-0.2132408618927,-0.0141131095588207,,0.036161,-0.195312481373549,
,,,0.036174,-0.0122358351945877,-0.0141131095588207,,0.036174,-0.195312481373549,
,,,0.036187,-0.2132408618927,-0.0305955242365599,,0.036187,-0.195312481373549,
,,,0.0362,-0.2132408618927,-0.0141131095588207,,0.0362,-0.214843729510903,
,,,0.036213,-0.2132408618927,-0.0305955242365599,,0.036213,-0.195312481373549,
,,,0.036226,-0.2132408618927,0.00236930511891842,,0.036226,-0.214843729510903,
,,,0.036239,-0.2132408618927,-0.0141131095588207,,0.036239,-0.214843729510903,
,,,0.036252,-0.2132408618927,-0.0141131095588207,,0.036252,-0.214843729510903,
,,,0.036265,-0.2132408618927,-0.0141131095588207,,0.036265,-0.195312481373549,
,,,0.036278,-0.0122358351945877,-0.0141131095588207,,0.036278,-0.195312481373549,
,,,0.036291,-0.0122358351945877,-0.0141131095588207,,0.036291,-0.214843729510903,
,,,0.036304,-0.0122358351945877,-0.0141131095588207,,0.036304,-0.195312481373549,
,,,0.036317,-0.2132408618927,-0.0141131095588207,,0.036317,-0.214843729510903,
,,,0.03633,-0.2132408618927,-0.0141131095588207,,0.03633,-0.195312481373549,
,,,0.036343,-0.2132408618927,-0.0141131095588207,,0.036343,-0.214843729510903,
,,,0.036356,-0.2132408618927,-0.0141131095588207,,0.036356,-0.195312481373549,
,,,0.036369,-0.2132408618927,-0.0305955242365599,,0.036369,-0.195312481373549,
,,,0.036382,-0.2132408618927,-0.0141131095588207,,0.036382,-0.214843729510903,
,,,0.036395,-0.2132408618927,-0.0141131095588207,,0.036395,-0.214843729510903,
,,,0.036408,-0.2132408618927,-0.0141131095588207,,0.036408,-0.195312481373549,
,,,0.036421,-0.2132408618927,-0.0141131095588207,,0.036421,-0.214843729510903,
,,,0.036434,-0.2132408618927,-0.0141131095588207,,0.036434,-0.195312481373549,
,,,0.036447,-0.2132408618927,-0.0141131095588207,,0.036447,-0.195312481373549,
,,,0.03646,-0.2132408618927,-0.0141131095588207,,0.03646,-0.214843729510903,
,,,0.036473,-0.2132408618927,-0.0141131095588207,,0.036473,-0.214843729510903,
,,,0.036486,-0.2132408618927,-0.0305955242365599,,0.036486,-0.195312481373549,
,,,0.036499,-0.2132408618927,-0.0141131095588207,,0.036499,-0.214843729510903,
,,,0.036512,-0.2132408618927,-0.0141131095588207,,0.036512,-0.195312481373549,
,,,0.036525,-0.2132408618927,-0.0141131095588207,,0.036525,-0.195312481373549,
,,,0.036538,-0.2132408618927,0.00236930511891842,,0.036538,-0.214843729510903,
,,,0.036551,-0.0122358351945877,-0.0141131095588207,,0.036551,-0.214843729510903,
,,,0.036564,-0.2132408618927,-0.0141131095588207,,0.036564,-0.195312481373549,
,,,0.036577,-0.2132408618927,-0.0141131095588207,,0.036577,-0.214843729510903,
,,,0.03659,-0.2132408618927,-0.0141131095588207,,0.03659,-0.214843729510903,
,,,0.036603,-0.2132408618927,-0.0141131095588207,,0.036603,-0.195312481373549,
,,,0.036616,-0.2132408618927,-0.0141131095588207,,0.036616,-0.195312481373549,
,,,0.036629,-0.2132408618927,-0.0141131095588207,,0.036629,-0.214843729510903,
,,,0.036642,-0.2132408618927,-0.0141131095588207,,0.036642,-0.214843729510903,
,,,0.036655,-0.2132408618927,0.00236930511891842,,0.036655,-0.214843729510903,
,,,0.036668,-0.2132408618927,-0.0141131095588207,,0.036668,-0.214843729510903,
,,,0.036681,-0.2132408618927,-0.0141131095588207,,0.036681,-0.214843729510903,
,,,0.036694,-0.2132408618927,-0.0305955242365599,,0.036694,-0.195312481373549,
,,,0.036707,-0.2132408618927,-0.0141131095588207,,0.036707,-0.214843729510903,
,,,0.03672,-0.2132408618927,-0.0141131095588207,,0.03672,-0.214843729510903,
,,,0.036733,-0.2132408618927,-0.0141131095588207,,0.036733,-0.214843729510903,
,,,0.036746,-0.2132408618927,-0.0141131095588207,,0.036746,-0.195312481373549,
,,,0.036759,-0.2132408618927,-0.0141131095588207,,0.036759,-0.214843729510903,
,,,0.036772,-0.2132408618927,-0.0305955242365599,,0.036772,-0.195312481373549,
,,,0.036785,-0.2132408618927,-0.0141131095588207,,0.036785,-0.214843729510903,
,,,0.036798,-0.2132408618927,-0.0141131095588207,,0.036798,-0.214843729510903,
,,,0.036811,-0.2132408618927,0.00236930511891842,,0.036811,-0.214843729510903,
,,,0.036824,-0.2132408618927,-0.0141131095588207,,0.036824,-0.195312481373549,
,,,0.036837,-0.2132408618927,-0.0141131095588207,,0.036837,-0.195312481373549,
,,,0.03685,-0.0122358351945877,-0.0141131095588207,,0.03685,-0.214843729510903,
,,,0.036863,-0.2132408618927,-0.0305955242365599,,0.036863,-0.214843729510903,
,,,0.036876,-0.2132408618927,-0.0305955242365599,,0.036876,-0.195312481373549,
,,,0.036889,-0.2132408618927,-0.0141131095588207,,0.036889,-0.195312481373549,
,,,0.036902,-0.0122358351945877,-0.0141131095588207,,0.036902,-0.195312481373549,
,,,0.036915,-0.2132408618927,-0.0141131095588207,,0.036915,-0.214843729510903,
,,,0.036928,-0.2132408618927,-0.0141131095588207,,0.036928,-0.214843729510903,
,,,0.036941,-0.2132408618927,-0.0141131095588207,,0.036941,-0.195312481373549,
,,,0.036954,-0.0122358351945877,-0.0141131095588207,,0.036954,-0.214843729510903,
,,,0.036967,-0.2132408618927,-0.0141131095588207,,0.036967,-0.195312481373549,
,,,0.03698,-0.2132408618927,-0.0141131095588207,,0.03698,-0.214843729510903,
,,,0.036993,-0.2132408618927,-0.0141131095588207,,0.036993,-0.195312481373549,
,,,0.037006,-0.2132408618927,-0.0141131095588207,,0.037006,-0.195312481373549,
,,,0.037019,-0.2132408618927,-0.0141131095588207,,0.037019,-0.214843729510903,
,,,0.037032,-0.2132408618927,-0.0305955242365599,,0.037032,-0.195312481373549,
,,,0.037045,-0.0122358351945877,-0.0141131095588207,,0.037045,-0.195312481373549,
,,,0.037058,-0.2132408618927,-0.0305955242365599,,0.037058,-0.214843729510903,
,,,0.037071,-0.2132408618927,-0.0141131095588207,,0.037071,-0.195312481373549,
,,,0.037084,-0.2132408618927,-0.0141131095588207,,0.037084,-0.195312481373549,
,,,0.037097,-0.2132408618927,-0.0141131095588207,,0.037097,-0.195312481373549,
,,,0.03711,-0.2132408618927,-0.0305955242365599,,0.03711,-0.195312481373549,
,,,0.037123,-0.2132408618927,-0.0141131095588207,,0.037123,-0.195312481373549,
,,,0.037136,-0.2132408618927,-0.0141131095588207,,0.037136,-0.214843729510903,
,,,0.037149,-0.0122358351945877,-0.0141131095588207,,0.037149,-0.195312481373549,
,,,0.037162,-0.0122358351945877,-0.0141131095588207,,0.037162,-0.214843729510903,
,,,0.037175,-0.0122358351945877,-0.0141131095588207,,0.037175,-0.195312481373549,
,,,0.037188,-0.0122358351945877,-0.0141131095588207,,0.037188,-0.195312481373549,
,,,0.037201,-0.2132408618927,0.00236930511891842,,0.037201,-0.214843729510903,
,,,0.037214,-0.2132408618927,0.00236930511891842,,0.037214,-0.214843729510903,
,,,0.037227,-0.2132408618927,-0.0141131095588207,,0.037227,-0.214843729510903,
,,,0.03724,-0.2132408618927,-0.0141131095588207,,0.03724,-0.214843729510903,
,,,0.037253,-0.2132408618927,-0.0141131095588207,,0.037253,-0.195312481373549,
,,,0.037266,-0.2132408618927,-0.0305955242365599,,0.037266,-0.214843729510903,
,,,0.037279,-0.0122358351945877,-0.0141131095588207,,0.037279,-0.195312481373549,
,,,0.037292,-0.2132408618927,-0.0141131095588207,,0.037292,-0.214843729510903,
,,,0.037305,-0.2132408618927,-0.0141131095588207,,0.037305,-0.195312481373549,
,,,0.037318,-0.0122358351945877,-0.0141131095588207,,0.037318,-0.195312481373549,
,,,0.037331,-0.2132408618927,-0.0141131095588207,,0.037331,-0.214843729510903,
,,,0.037344,-0.2132408618927,-0.0305955242365599,,0.037344,-0.195312481373549,
,,,0.037357,-0.2132408618927,-0.0141131095588207,,0.037357,-0.214843729510903,
,,,0.03737,-0.2132408618927,-0.0141131095588207,,0.03737,-0.214843729510903,
,,,0.037383,-0.2132408618927,-0.0141131095588207,,0.037383,-0.195312481373549,
,,,0.037396,-0.0122358351945877,-0.0141131095588207,,0.037396,-0.214843729510903,
,,,0.037409,-0.0122358351945877,-0.0141131095588207,,0.037409,-0.195312481373549,
,,,0.037422,-0.2132408618927,-0.0141131095588207,,0.037422,-0.195312481373549,
,,,0.037435,-0.2132408618927,-0.0305955242365599,,0.037435,-0.195312481373549,
,,,0.037448,-0.2132408618927,-0.0141131095588207,,0.037448,-0.195312481373549,
,,,0.037461,-0.2132408618927,-0.0141131095588207,,0.037461,-0.214843729510903,
,,,0.037474,-0.2132408618927,-0.0141131095588207,,0.037474,-0.195312481373549,
,,,0.037487,-0.2132408618927,-0.0141131095588207,,0.037487,-0.195312481373549,
,,,0.0375,-0.2132408618927,-0.0141131095588207,,0.0375,-0.195312481373549,
,,,0.037513,-0.2132408618927,-0.0141131095588207,,0.037513,-0.195312481373549,
,,,0.037526,-0.2132408618927,-0.0141131095588207,,0.037526,-0.195312481373549,
,,,0.037539,-0.2132408618927,-0.0141131095588207,,0.037539,-0.195312481373549,
,,,0.037552,-0.2132408618927,-0.0305955242365599,,0.037552,-0.214843729510903,
,,,0.037565,-0.2132408618927,-0.0141131095588207,,0.037565,-0.214843729510903,
,,,0.037578,-0.2132408618927,-0.0141131095588207,,0.037578,-0.195312481373549,
,,,0.037591,-0.2132408618927,-0.0141131095588207,,0.037591,-0.214843729510903,
,,,0.037604,-0.2132408618927,-0.0141131095588207,,0.037604,-0.214843729510903,
,,,0.037617,-0.0122358351945877,-0.0141131095588207,,0.037617,-0.195312481373549,
,,,0.03763,-0.2132408618927,-0.0141131095588207,,0.03763,-0.195312481373549,
,,,0.037643,-0.2132408618927,-0.0141131095588207,,0.037643,-0.195312481373549,
,,,0.037656,-0.2132408618927,-0.0141131095588207,,0.037656,-0.214843729510903,
,,,0.037669,-0.2132408618927,-0.0141131095588207,,0.037669,-0.214843729510903,
,,,0.037682,-0.2132408618927,-0.0141131095588207,,0.037682,-0.214843729510903,
,,,0.037695,-0.2132408618927,-0.0141131095588207,,0.037695,-0.214843729510903,
,,,0.037708,-0.2132408618927,-0.0141131095588207,,0.037708,-0.195312481373549,
,,,0.037721,-0.2132408618927,-0.0141131095588207,,0.037721,-0.195312481373549,
,,,0.037734,-0.2132408618927,-0.0141131095588207,,0.037734,-0.214843729510903,
,,,0.037747,-0.2132408618927,-0.0141131095588207,,0.037747,-0.195312481373549,
,,,0.03776,-0.2132408618927,-0.0141131095588207,,0.03776,-0.214843729510903,
,,,0.037773,-0.2132408618927,-0.0141131095588207,,0.037773,-0.195312481373549,
,,,0.037786,-0.0122358351945877,-0.0141131095588207,,0.037786,-0.195312481373549,
,,,0.037799,-0.2132408618927,-0.0305955242365599,,0.037799,-0.195312481373549,
,,,0.037812,-0.2132408618927,-0.0141131095588207,,0.037812,-0.195312481373549,
,,,0.037825,-0.2132408618927,-0.0141131095588207,,0.037825,-0.214843729510903,
,,,0.037838,-0.2132408618927,-0.0141131095588207,,0.037838,-0.214843729510903,
,,,0.037851,-0.2132408618927,-0.0141131095588207,,0.037851,-0.195312481373549,
,,,0.037864,-0.2132408618927,-0.0305955242365599,,0.037864,-0.195312481373549,
,,,0.037877,-0.2132408618927,-0.0141131095588207,,0.037877,-0.195312481373549,
,,,0.03789,-0.2132408618927,-0.0141131095588207,,0.03789,-0.214843729510903,
,,,0.037903,-0.2132408618927,-0.0141131095588207,,0.037903,-0.214843729510903,
,,,0.037916,-0.2132408618927,-0.0305955242365599,,0.037916,-0.214843729510903,
,,,0.037929,-0.0122358351945877,-0.0141131095588207,,0.037929,-0.195312481373549,
,,,0.037942,-0.2132408618927,-0.0305955242365599,,0.037942,-0.195312481373549,
,,,0.037955,-0.2132408618927,-0.0141131095588207,,0.037955,-0.195312481373549,
,,,0.037968,-0.0122358351945877,-0.0141131095588207,,0.037968,-0.195312481373549,
,,,0.037981,-0.2132408618927,-0.0305955242365599,,0.037981,-0.195312481373549,
,,,0.037994,-0.0122358351945877,-0.0141131095588207,,0.037994,-0.214843729510903,
,,,0.038007,-0.2132408618927,-0.0141131095588207,,0.038007,-0.195312481373549,
,,,0.03802,-0.0122358351945877,-0.0141131095588207,,0.03802,-0.214843729510903,
,,,0.038033,-0.2132408618927,-0.0141131095588207,,0.038033,-0.195312481373549,
,,,0.038046,-0.2132408618927,-0.0141131095588207,,0.038046,-0.195312481373549,
,,,0.038059,-0.2132408618927,-0.0141131095588207,,0.038059,-0.214843729510903,
,,,0.038072,-0.2132408618927,-0.0141131095588207,,0.038072,-0.195312481373549,
,,,0.038085,-0.0122358351945877,-0.0141131095588207,,0.038085,-0.195312481373549,
,,,0.038098,-0.2132408618927,-0.0305955242365599,,0.038098,-0.214843729510903,
,,,0.038111,-0.2132408618927,0.00236930511891842,,0.038111,-0.214843729510903,
,,,0.038124,-0.0122358351945877,-0.0305955242365599,,0.038124,-0.195312481373549,
,,,0.038137,-0.2132408618927,-0.0305955242365599,,0.038137,-0.195312481373549,
,,,0.03815,-0.2132408618927,-0.0141131095588207,,0.03815,-0.195312481373549,
,,,0.038163,-0.2132408618927,-0.0305955242365599,,0.038163,-0.195312481373549,
,,,0.038176,-0.2132408618927,-0.0141131095588207,,0.038176,-0.195312481373549,
,,,0.038189,-0.2132408618927,-0.0141131095588207,,0.038189,-0.195312481373549,
,,,0.038202,-0.0122358351945877,-0.0141131095588207,,0.038202,-0.195312481373549,
,,,0.038215,-0.2132408618927,-0.0141131095588207,,0.038215,-0.214843729510903,
,,,0.038228,-0.2132408618927,-0.0141131095588207,,0.038228,-0.214843729510903,
,,,0.038241,-0.2132408618927,-0.0141131095588207,,0.038241,-0.195312481373549,
,,,0.038254,-0.2132408618927,-0.0141131095588207,,0.038254,-0.214843729510903,
,,,0.038267,-0.2132408618927,-0.0141131095588207,,0.038267,-0.214843729510903,
,,,0.03828,-0.2132408618927,-0.0141131095588207,,0.03828,-0.195312481373549,
,,,0.038293,-0.2132408618927,-0.0141131095588207,,0.038293,-0.214843729510903,
,,,0.038306,-0.2132408618927,-0.0141131095588207,,0.038306,-0.214843729510903,
,,,0.038319,-0.0122358351945877,-0.0141131095588207,,0.038319,-0.195312481373549,
,,,0.038332,-0.2132408618927,-0.0141131095588207,,0.038332,-0.195312481373549,
,,,0.038345,-0.0122358351945877,-0.0141131095588207,,0.038345,-0.214843729510903,
,,,0.038358,-0.2132408618927,0.00236930511891842,,0.038358,-0.214843729510903,
,,,0.038371,-0.2132408618927,-0.0305955242365599,,0.038371,-0.195312481373549,
,,,0.038384,-0.2132408618927,-0.0305955242365599,,0.038384,-0.195312481373549,
,,,0.038397,-0.2132408618927,-0.0141131095588207,,0.038397,-0.214843729510903,
,,,0.03841,-0.2132408618927,-0.0141131095588207,,0.03841,-0.214843729510903,
,,,0.038423,-0.0122358351945877,-0.0141131095588207,,0.038423,-0.214843729510903,
,,,0.038436,-0.2132408618927,-0.0305955242365599,,0.038436,-0.214843729510903,
,,,0.038449,-0.2132408618927,-0.0141131095588207,,0.038449,-0.195312481373549,
,,,0.038462,-0.2132408618927,-0.0141131095588207,,0.038462,-0.214843729510903,
,,,0.038475,-0.2132408618927,-0.0141131095588207,,0.038475,-0.195312481373549,
,,,0.038488,-0.2132408618927,-0.0141131095588207,,0.038488,-0.214843729510903,
,,,0.038501,-0.2132408618927,-0.0141131095588207,,0.038501,-0.214843729510903,
,,,0.038514,-0.2132408618927,-0.0305955242365599,,0.038514,-0.195312481373549,
,,,0.038527,-0.2132408618927,-0.0141131095588207,,0.038527,-0.195312481373549,
,,,0.03854,-0.2132408618927,-0.0141131095588207,,0.03854,-0.214843729510903,
,,,0.038553,-0.2132408618927,-0.0141131095588207,,0.038553,-0.195312481373549,
,,,0.038566,-0.2132408618927,-0.0305955242365599,,0.038566,-0.195312481373549,
,,,0.038579,-0.2132408618927,-0.0141131095588207,,0.038579,-0.195312481373549,
,,,0.038592,-0.2132408618927,-0.0141131095588207,,0.038592,-0.195312481373549,
,,,0.038605,-0.2132408618927,-0.0141131095588207,,0.038605,-0.195312481373549,
,,,0.038618,-0.2132408618927,-0.0141131095588207,,0.038618,-0.195312481373549,
,,,0.038631,-0.2132408618927,-0.0141131095588207,,0.038631,-0.195312481373549,
,,,0.038644,-0.2132408618927,-0.0141131095588207,,0.038644,-0.195312481373549,
,,,0.038657,-0.2132408618927,-0.0141131095588207,,0.038657,-0.195312481373549,
,,,0.03867,-0.0122358351945877,-0.0141131095588207,,0.03867,-0.195312481373549,
,,,0.038683,-0.2132408618927,-0.0141131095588207,,0.038683,-0.214843729510903,
,,,0.038696,-0.2132408618927,-0.0141131095588207,,0.038696,-0.214843729510903,
,,,0.038709,-0.2132408618927,-0.0141131095588207,,0.038709,-0.195312481373549,
,,,0.038722,-0.2132408618927,-0.0305955242365599,,0.038722,-0.195312481373549,
,,,0.038735,-0.2132408618927,-0.0141131095588207,,0.038735,-0.214843729510903,
,,,0.038748,-0.2132408618927,-0.0141131095588207,,0.038748,-0.214843729510903,
,,,0.038761,-0.0122358351945877,-0.0141131095588207,,0.038761,-0.195312481373549,
,,,0.038774,-0.2132408618927,-0.0141131095588207,,0.038774,-0.195312481373549,
,,,0.038787,-0.0122358351945877,-0.0141131095588207,,0.038787,-0.214843729510903,
,,,0.0388,-0.2132408618927,-0.0305955242365599,,0.0388,-0.195312481373549,
,,,0.038813,-0.2132408618927,-0.0141131095588207,,0.038813,-0.195312481373549,
,,,0.038826,-0.2132408618927,-0.0141131095588207,,0.038826,-0.195312481373549,
,,,0.038839,-0.2132408618927,-0.0141131095588207,,0.038839,-0.195312481373549,
,,,0.038852,-0.2132408618927,-0.0141131095588207,,0.038852,-0.214843729510903,
,,,0.038865,-0.2132408618927,-0.0141131095588207,,0.038865,-0.214843729510903,
,,,0.038878,-0.0122358351945877,-0.0141131095588207,,0.038878,-0.195312481373549,
,,,0.038891,-0.2132408618927,-0.0141131095588207,,0.038891,-0.214843729510903,
,,,0.038904,-0.0122358351945877,-0.0141131095588207,,0.038904,-0.195312481373549,
,,,0.038917,-0.2132408618927,-0.0141131095588207,,0.038917,-0.214843729510903,
,,,0.03893,-0.2132408618927,-0.0141131095588207,,0.03893,-0.214843729510903,
,,,0.038943,-0.2132408618927,-0.0305955242365599,,0.038943,-0.195312481373549,
,,,0.038956,-0.2132408618927,-0.0141131095588207,,0.038956,-0.214843729510903,
,,,0.038969,-0.2132408618927,-0.0141131095588207,,0.038969,-0.214843729510903,
,,,0.038982,-0.2132408618927,-0.0141131095588207,,0.038982,-0.214843729510903,
,,,0.038995,-0.2132408618927,-0.0141131095588207,,0.038995,-0.195312481373549,
,,,0.039008,-0.2132408618927,-0.0141131095588207,,0.039008,-0.214843729510903,
,,,0.039021,-0.0122358351945877,0.00236930511891842,,0.039021,-0.214843729510903,
,,,0.039034,-0.2132408618927,-0.0305955242365599,,0.039034,-0.195312481373549,
,,,0.039047,-0.2132408618927,0.00236930511891842,,0.039047,-0.214843729510903,
,,,0.03906,-0.2132408618927,-0.0141131095588207,,0.03906,-0.195312481373549,
,,,0.039073,-0.2132408618927,-0.0141131095588207,,0.039073,-0.214843729510903,
,,,0.039086,-0.2132408618927,-0.0141131095588207,,0.039086,-0.195312481373549,
,,,0.039099,-0.2132408618927,-0.0141131095588207,,0.039099,-0.214843729510903,
,,,0.039112,-0.2132408618927,-0.0141131095588207,,0.039112,-0.195312481373549,
,,,0.039125,-0.2132408618927,-0.0141131095588207,,0.039125,-0.195312481373549,
,,,0.039138,-0.0122358351945877,-0.0141131095588207,,0.039138,-0.214843729510903,
,,,0.039151,-0.2132408618927,-0.0141131095588207,,0.039151,-0.195312481373549,
,,,0.039164,-0.2132408618927,-0.0141131095588207,,0.039164,-0.195312481373549,
,,,0.039177,-0.2132408618927,-0.0141131095588207,,0.039177,-0.214843729510903,
,,,0.03919,-0.2132408618927,-0.0141131095588207,,0.03919,-0.195312481373549,
,,,0.039203,-0.2132408618927,-0.0141131095588207,,0.039203,-0.195312481373549,
,,,0.039216,-0.2132408618927,-0.0141131095588207,,0.039216,-0.195312481373549,
,,,0.039229,-0.2132408618927,-0.0305955242365599,,0.039229,-0.195312481373549,
,,,0.039242,-0.0122358351945877,-0.0141131095588207,,0.039242,-0.195312481373549,
,,,0.039255,-0.2132408618927,-0.0141131095588207,,0.039255,-0.214843729510903,
,,,0.039268,-0.2132408618927,-0.0141131095588207,,0.039268,-0.214843729510903,
,,,0.039281,-0.2132408618927,-0.0141131095588207,,0.039281,-0.214843729510903,
,,,0.039294,-0.2132408618927,-0.0141131095588207,,0.039294,-0.214843729510903,
,,,0.039307,-0.2132408618927,-0.0141131095588207,,0.039307,-0.214843729510903,
,,,0.03932,-0.2132408618927,-0.0141131095588207,,0.03932,-0.195312481373549,
,,,0.039333,-0.2132408618927,-0.0141131095588207,,0.039333,-0.214843729510903,
,,,0.039346,-0.2132408618927,-0.0141131095588207,,0.039346,-0.195312481373549,
,,,0.039359,-0.0122358351945877,-0.0141131095588207,,0.039359,-0.214843729510903,
,,,0.039372,-0.2132408618927,-0.0141131095588207,,0.039372,-0.195312481373549,
,,,0.039385,-0.0122358351945877,-0.0141131095588207,,0.039385,-0.214843729510903,
,,,0.039398,-0.0122358351945877,-0.0141131095588207,,0.039398,-0.214843729510903,
,,,0.039411,-0.2132408618927,-0.0141131095588207,,0.039411,-0.195312481373549,
,,,0.039424,-0.0122358351945877,-0.0141131095588207,,0.039424,-0.214843729510903,
,,,0.039437,-0.2132408618927,-0.0305955242365599,,0.039437,-0.195312481373549,
,,,0.03945,-0.2132408618927,-0.0141131095588207,,0.03945,-0.214843729510903,
,,,0.039463,-0.2132408618927,-0.0141131095588207,,0.039463,-0.214843729510903,
,,,0.039476,-0.2132408618927,-0.0141131095588207,,0.039476,-0.195312481373549,
,,,0.039489,-0.2132408618927,-0.0141131095588207,,0.039489,-0.214843729510903,
,,,0.039502,-0.2132408618927,-0.0141131095588207,,0.039502,-0.195312481373549,
,,,0.039515,-0.2132408618927,-0.0141131095588207,,0.039515,-0.214843729510903,
,,,0.039528,-0.2132408618927,-0.0141131095588207,,0.039528,-0.214843729510903,
,,,0.039541,-0.2132408618927,-0.0141131095588207,,0.039541,-0.195312481373549,
,,,0.039554,-0.2132408618927,-0.0305955242365599,,0.039554,-0.195312481373549,
,,,0.039567,-0.2132408618927,-0.0141131095588207,,0.039567,-0.214843729510903,
,,,0.03958,-0.2132408618927,-0.0141131095588207,,0.03958,-0.195312481373549,
,,,0.039593,-0.2132408618927,-0.0141131095588207,,0.039593,-0.195312481373549,
,,,0.039606,-0.2132408618927,-0.0141131095588207,,0.039606,-0.214843729510903,
,,,0.039619,-0.2132408618927,-0.0141131095588207,,0.039619,-0.214843729510903,
,,,0.039632,-0.2132408618927,-0.0141131095588207,,0.039632,-0.214843729510903,
,,,0.039645,-0.2132408618927,-0.0141131095588207,,0.039645,-0.214843729510903,
,,,0.039658,-0.2132408618927,-0.0141131095588207,,0.039658,-0.195312481373549,
,,,0.039671,-0.2132408618927,-0.0141131095588207,,0.039671,-0.195312481373549,
,,,0.039684,-0.0122358351945877,-0.0141131095588207,,0.039684,-0.214843729510903,
,,,0.039697,-0.2132408618927,-0.0141131095588207,,0.039697,-0.214843729510903,
,,,0.03971,-0.2132408618927,-0.0141131095588207,,0.03971,-0.214843729510903,
,,,0.039723,-0.2132408618927,0.00236930511891842,,0.039723,-0.214843729510903,
,,,0.039736,-0.2132408618927,-0.0141131095588207,,0.039736,-0.214843729510903,
,,,0.039749,-0.0122358351945877,-0.0141131095588207,,0.039749,-0.214843729510903,
,,,0.039762,-0.2132408618927,-0.0141131095588207,,0.039762,-0.195312481373549,
,,,0.039775,-0.2132408618927,-0.0141131095588207,,0.039775,-0.195312481373549,
,,,0.039788,-0.2132408618927,-0.0141131095588207,,0.039788,-0.195312481373549,
,,,0.039801,-0.2132408618927,-0.0141131095588207,,0.039801,-0.214843729510903,
,,,0.039814,-0.2132408618927,-0.0141131095588207,,0.039814,-0.214843729510903,
,,,0.039827,-0.2132408618927,-0.0141131095588207,,0.039827,-0.195312481373549,
,,,0.03984,-0.2132408618927,-0.0141131095588207,,0.03984,-0.195312481373549,
,,,0.039853,-0.0122358351945877,-0.0141131095588207,,0.039853,-0.195312481373549,
,,,0.039866,-0.2132408618927,-0.0141131095588207,,0.039866,-0.195312481373549,
,,,0.039879,-0.2132408618927,-0.0141131095588207,,0.039879,-0.214843729510903,
,,,0.039892,-0.2132408618927,-0.0141131095588207,,0.039892,-0.195312481373549,
,,,0.039905,-0.2132408618927,-0.0141131095588207,,0.039905,-0.195312481373549,
,,,0.039918,-0.2132408618927,-0.0141131095588207,,0.039918,-0.195312481373549,
,,,0.039931,-0.2132408618927,-0.0141131095588207,,0.039931,-0.214843729510903,
,,,0.039944,-0.2132408618927,-0.0305955242365599,,0.039944,-0.195312481373549,
,,,0.039957,-0.2132408618927,-0.0141131095588207,,0.039957,-0.195312481373549,
,,,0.03997,-0.2132408618927,-0.0141131095588207,,0.03997,-0.214843729510903,
,,,0.039983,-0.2132408618927,0.00236930511891842,,0.039983,-0.214843729510903,
,,,0.039996,-0.0122358351945877,-0.0141131095588207,,0.039996,-0.214843729510903,
,,,0.040009,-0.2132408618927,-0.0141131095588207,,0.040009,-0.214843729510903,
