Address:,USB0::0x0957::0x179B::MY58106377::0::INSTR,,Analog Channels,,,,Function Channels,,
,,,-0.0022494553828,4.77535413205624,0.92538452707231,,-0.0022494553828,3.86718713119626,
,,,-0.0022377553422,4.77535413205624,0.94186694175005,,-0.0022377553422,3.86718713119626,
,,,-0.0022260553016,4.77535413205624,0.92538452707231,,-0.0022260553016,3.86718713119626,
,,,-0.00221435526099999,4.91605764627457,0.92538452707231,,-0.00221435526099999,3.86718713119626,
,,,-0.00220265522039999,4.77535413205624,0.94186694175005,,-0.00220265522039999,3.86718713119626,
,,,-0.0021909551798,4.77535413205624,0.92538452707231,,-0.0021909551798,3.86718713119626,
,,,-0.0021792551392,4.91605764627457,0.94186694175005,,-0.0021792551392,3.86718713119626,
,,,-0.0021675550986,4.77535413205624,0.94186694175005,,-0.0021675550986,3.86718713119626,
,,,-0.002155855058,4.77535413205624,0.94186694175005,,-0.002155855058,3.86718713119626,
,,,-0.0021441550174,4.77535413205624,0.92538452707231,,-0.0021441550174,3.86718713119626,
,,,-0.00213245497679999,4.77535413205624,0.92538452707231,,-0.00213245497679999,3.86718713119626,
,,,-0.0021207549362,4.77535413205624,0.92538452707231,,-0.0021207549362,3.86718713119626,
,,,-0.0021090548956,4.77535413205624,0.92538452707231,,-0.0021090548956,3.86718713119626,
,,,-0.002097354855,4.77535413205624,0.94186694175005,,-0.002097354855,3.86718713119626,
,,,-0.0020856548144,4.77535413205624,0.94186694175005,,-0.0020856548144,3.86718713119626,
,,,-0.0020739547738,4.77535413205624,0.92538452707231,,-0.0020739547738,3.86718713119626,
,,,-0.0020622547332,4.77535413205624,0.92538452707231,,-0.0020622547332,3.86718713119626,
,,,-0.00205055469259999,4.91605764627457,0.92538452707231,,-0.00205055469259999,3.86718713119626,
,,,-0.002038854652,4.91605764627457,0.92538452707231,,-0.002038854652,3.86718713119626,
,,,-0.0020271546114,4.77535413205624,0.94186694175005,,-0.0020271546114,3.86718713119626,
,,,-0.0020154545708,4.77535413205624,0.94186694175005,,-0.0020154545708,3.86718713119626,
,,,-0.0020037545302,4.77535413205624,0.94186694175005,,-0.0020037545302,3.86718713119626,
,,,-0.0019920544896,4.91605764627457,0.94186694175005,,-0.0019920544896,3.86718713119626,
,,,-0.00198035444899999,4.77535413205624,0.92538452707231,,-0.00198035444899999,3.86718713119626,
,,,-0.00196865440839999,4.77535413205624,0.92538452707231,,-0.00196865440839999,3.86718713119626,
,,,-0.0019569543678,4.77535413205624,0.94186694175005,,-0.0019569543678,3.86718713119626,
,,,-0.0019452543272,4.77535413205624,0.94186694175005,,-0.0019452543272,3.86718713119626,
,,,-0.0019335542866,4.77535413205624,0.92538452707231,,-0.0019335542866,3.86718713119626,
,,,-0.001921854246,4.77535413205624,0.94186694175005,,-0.001921854246,3.86718713119626,
,,,-0.0019101542054,4.77535413205624,0.92538452707231,,-0.0019101542054,3.86718713119626,
,,,-0.00189845416479999,4.77535413205624,0.92538452707231,,-0.00189845416479999,3.86718713119626,
,,,-0.00188675412419999,4.77535413205624,0.94186694175005,,-0.00188675412419999,3.86718713119626,
,,,-0.0018750540836,4.77535413205624,0.94186694175005,,-0.0018750540836,3.86718713119626,
,,,-0.001863354043,4.77535413205624,0.92538452707231,,-0.001863354043,3.86718713119626,
,,,-0.0018516540024,4.91605764627457,0.92538452707231,,-0.0018516540024,3.86718713119626,
,,,-0.0018399539618,4.91605764627457,0.92538452707231,,-0.0018399539618,3.86718713119626,
,,,-0.0018282539212,4.77535413205624,0.92538452707231,,-0.0018282539212,3.86718713119626,
,,,-0.00181655388059999,4.77535413205624,0.94186694175005,,-0.00181655388059999,3.86718713119626,
,,,-0.00180485384,4.91605764627457,0.92538452707231,,-0.00180485384,3.86718713119626,
,,,-0.0017931537994,4.91605764627457,0.92538452707231,,-0.0017931537994,3.86718713119626,
,,,-0.0017814537588,4.77535413205624,0.92538452707231,,-0.0017814537588,3.86718713119626,
,,,-0.0017697537182,4.91605764627457,0.92538452707231,,-0.0017697537182,3.86718713119626,
,,,-0.0017580536776,4.77535413205624,0.92538452707231,,-0.0017580536776,3.86718713119626,
,,,-0.00174635363699999,4.77535413205624,0.92538452707231,,-0.00174635363699999,3.86718713119626,
,,,-0.00173465359639999,4.77535413205624,0.92538452707231,,-0.00173465359639999,3.86718713119626,
,,,-0.0017229535558,4.77535413205624,0.94186694175005,,-0.0017229535558,3.86718713119626,
,,,-0.0017112535152,4.77535413205624,0.92538452707231,,-0.0017112535152,3.86718713119626,
,,,-0.0016995534746,4.77535413205624,0.92538452707231,,-0.0016995534746,3.86718713119626,
,,,-0.001687853434,4.77535413205624,0.92538452707231,,-0.001687853434,3.86718713119626,
,,,-0.0016761533934,4.77535413205624,0.92538452707231,,-0.0016761533934,3.86718713119626,
,,,-0.00166445335279999,4.77535413205624,0.94186694175005,,-0.00166445335279999,3.86718713119626,
,,,-0.00165275331219999,4.91605764627457,0.94186694175005,,-0.00165275331219999,3.86718713119626,
,,,-0.0016410532716,4.91605764627457,0.92538452707231,,-0.0016410532716,3.86718713119626,
,,,-0.001629353231,4.77535413205624,0.94186694175005,,-0.001629353231,3.86718713119626,
,,,-0.0016176531904,4.77535413205624,0.94186694175005,,-0.0016176531904,3.86718713119626,
,,,-0.0016059531498,4.77535413205624,0.92538452707231,,-0.0016059531498,3.86718713119626,
,,,-0.0015942531092,4.91605764627457,0.92538452707231,,-0.0015942531092,3.86718713119626,
,,,-0.00158255306859999,4.77535413205624,0.94186694175005,,-0.00158255306859999,3.86718713119626,
,,,-0.001570853028,4.77535413205624,0.94186694175005,,-0.001570853028,3.86718713119626,
,,,-0.0015591529874,4.77535413205624,0.92538452707231,,-0.0015591529874,3.86718713119626,
,,,-0.0015474529468,4.77535413205624,0.92538452707231,,-0.0015474529468,3.86718713119626,
,,,-0.0015357529062,4.77535413205624,0.92538452707231,,-0.0015357529062,3.86718713119626,
,,,-0.0015240528656,4.77535413205624,0.94186694175005,,-0.0015240528656,3.86718713119626,
,,,-0.00151235282499999,4.77535413205624,0.908902112394571,,-0.00151235282499999,3.86718713119626,
,,,-0.00150065278439999,4.77535413205624,0.94186694175005,,-0.00150065278439999,3.86718713119626,
,,,-0.0014889527438,4.91605764627457,0.92538452707231,,-0.0014889527438,3.86718713119626,
,,,-0.0014772527032,4.77535413205624,0.94186694175005,,-0.0014772527032,3.86718713119626,
,,,-0.0014655526626,4.77535413205624,0.92538452707231,,-0.0014655526626,3.86718713119626,
,,,-0.001453852622,4.91605764627457,0.94186694175005,,-0.001453852622,3.86718713119626,
,,,-0.0014421525814,4.77535413205624,0.92538452707231,,-0.0014421525814,3.86718713119626,
,,,-0.00143045254079999,4.77535413205624,0.92538452707231,,-0.00143045254079999,3.86718713119626,
,,,-0.00141875250019999,4.77535413205624,0.92538452707231,,-0.00141875250019999,3.86718713119626,
,,,-0.0014070524596,4.77535413205624,0.92538452707231,,-0.0014070524596,3.86718713119626,
,,,-0.001395352419,4.77535413205624,0.92538452707231,,-0.001395352419,3.86718713119626,
,,,-0.0013836523784,4.77535413205624,0.92538452707231,,-0.0013836523784,3.86718713119626,
,,,-0.0013719523378,4.77535413205624,0.94186694175005,,-0.0013719523378,3.86718713119626,
,,,-0.0013602522972,4.77535413205624,0.94186694175005,,-0.0013602522972,3.86718713119626,
,,,-0.00134855225659999,4.77535413205624,0.92538452707231,,-0.00134855225659999,3.86718713119626,
,,,-0.001336852216,4.77535413205624,0.92538452707231,,-0.001336852216,3.86718713119626,
,,,-0.0013251521754,4.91605764627457,0.92538452707231,,-0.0013251521754,3.86718713119626,
,,,-0.0013134521348,4.77535413205624,0.92538452707231,,-0.0013134521348,3.86718713119626,
,,,-0.0013017520942,4.91605764627457,0.94186694175005,,-0.0013017520942,3.86718713119626,
,,,-0.0012900520536,4.91605764627457,0.92538452707231,,-0.0012900520536,3.86718713119626,
,,,-0.00127835201299999,4.77535413205624,0.94186694175005,,-0.00127835201299999,3.86718713119626,
,,,-0.00126665197239999,4.91605764627457,0.92538452707231,,-0.00126665197239999,3.86718713119626,
,,,-0.0012549519318,4.77535413205624,0.92538452707231,,-0.0012549519318,3.86718713119626,
,,,-0.0012432518912,4.77535413205624,0.94186694175005,,-0.0012432518912,3.86718713119626,
,,,-0.0012315518506,4.77535413205624,0.92538452707231,,-0.0012315518506,3.86718713119626,
,,,-0.00121985181,4.77535413205624,0.92538452707231,,-0.00121985181,3.86718713119626,
,,,-0.0012081517694,4.91605764627457,0.92538452707231,,-0.0012081517694,3.86718713119626,
,,,-0.00119645172879999,4.91605764627457,0.92538452707231,,-0.00119645172879999,3.86718713119626,
,,,-0.00118475168819999,4.77535413205624,0.92538452707231,,-0.00118475168819999,3.86718713119626,
,,,-0.0011730516476,4.77535413205624,0.92538452707231,,-0.0011730516476,3.86718713119626,
,,,-0.001161351607,4.77535413205624,0.94186694175005,,-0.001161351607,3.86718713119626,
,,,-0.0011496515664,4.77535413205624,0.92538452707231,,-0.0011496515664,3.86718713119626,
,,,-0.0011379515258,4.77535413205624,0.92538452707231,,-0.0011379515258,3.86718713119626,
,,,-0.0011262514852,4.91605764627457,0.92538452707231,,-0.0011262514852,3.86718713119626,
,,,-0.00111455144459999,4.77535413205624,0.92538452707231,,-0.00111455144459999,3.86718713119626,
,,,-0.001102851404,4.91605764627457,0.94186694175005,,-0.001102851404,3.86718713119626,
,,,-0.0010911513634,4.77535413205624,0.92538452707231,,-0.0010911513634,3.86718713119626,
,,,-0.0010794513228,4.77535413205624,0.92538452707231,,-0.0010794513228,3.86718713119626,
,,,-0.0010677512822,4.91605764627457,0.92538452707231,,-0.0010677512822,3.86718713119626,
,,,-0.0010560512416,4.91605764627457,0.92538452707231,,-0.0010560512416,3.86718713119626,
,,,-0.001044351201,4.77535413205624,0.92538452707231,,-0.001044351201,3.86718713119626,
,,,-0.00103265116039999,4.77535413205624,0.92538452707231,,-0.00103265116039999,3.86718713119626,
,,,-0.0010209511198,4.77535413205624,0.92538452707231,,-0.0010209511198,3.86718713119626,
,,,-0.0010092510792,4.91605764627457,0.92538452707231,,-0.0010092510792,3.86718713119626,
,,,-0.000997551038599998,4.91605764627457,0.92538452707231,,-0.000997551038599998,3.86718713119626,
,,,-0.000985850997999999,4.77535413205624,0.92538452707231,,-0.000985850997999999,3.86718713119626,
,,,-0.0009741509574,4.91605764627457,0.92538452707231,,-0.0009741509574,3.86718713119626,
,,,-0.000962450916799994,4.91605764627457,0.94186694175005,,-0.000962450916799994,3.86718713119626,
,,,-0.000950750876199995,4.91605764627457,0.94186694175005,,-0.000950750876199995,3.86718713119626,
,,,-0.000939050835599996,4.77535413205624,0.92538452707231,,-0.000939050835599996,3.86718713119626,
,,,-0.000927350794999997,4.77535413205624,0.92538452707231,,-0.000927350794999997,3.86718713119626,
,,,-0.000915650754399998,4.77535413205624,0.92538452707231,,-0.000915650754399998,3.86718713119626,
,,,-0.000903950713799999,4.91605764627457,0.92538452707231,,-0.000903950713799999,3.86718713119626,
,,,-0.0008922506732,4.77535413205624,0.94186694175005,,-0.0008922506732,3.86718713119626,
,,,-0.000880550632599994,4.91605764627457,0.92538452707231,,-0.000880550632599994,3.86718713119626,
,,,-0.000868850591999995,4.91605764627457,0.92538452707231,,-0.000868850591999995,3.86718713119626,
,,,-0.000857150551399996,4.91605764627457,0.92538452707231,,-0.000857150551399996,3.86718713119626,
,,,-0.000845450510799997,4.91605764627457,0.92538452707231,,-0.000845450510799997,3.86718713119626,
,,,-0.000833750470199998,4.91605764627457,0.92538452707231,,-0.000833750470199998,3.86718713119626,
,,,-0.000822050429599999,4.91605764627457,0.94186694175005,,-0.000822050429599999,3.86718713119626,
,,,-0.000810350389,4.91605764627457,0.94186694175005,,-0.000810350389,3.86718713119626,
,,,-0.000798650348399994,4.77535413205624,0.94186694175005,,-0.000798650348399994,3.86718713119626,
,,,-0.000786950307799995,4.91605764627457,0.94186694175005,,-0.000786950307799995,3.86718713119626,
,,,-0.000775250267199996,4.91605764627457,0.92538452707231,,-0.000775250267199996,3.86718713119626,
,,,-0.000763550226599997,4.91605764627457,0.92538452707231,,-0.000763550226599997,3.86718713119626,
,,,-0.000751850185999998,4.91605764627457,0.92538452707231,,-0.000751850185999998,3.86718713119626,
,,,-0.0007401501454,4.77535413205624,0.94186694175005,,-0.0007401501454,3.86718713119626,
,,,-0.000728450104799994,4.77535413205624,0.92538452707231,,-0.000728450104799994,3.86718713119626,
,,,-0.000716750064199995,4.91605764627457,0.908902112394571,,-0.000716750064199995,3.86718713119626,
,,,-0.000705050023599996,4.91605764627457,0.92538452707231,,-0.000705050023599996,3.86718713119626,
,,,-0.000693349982999997,4.91605764627457,0.92538452707231,,-0.000693349982999997,3.86718713119626,
,,,-0.000681649942399998,4.91605764627457,0.92538452707231,,-0.000681649942399998,3.86718713119626,
,,,-0.000669949901799999,4.91605764627457,0.92538452707231,,-0.000669949901799999,3.86718713119626,
,,,-0.0006582498612,4.91605764627457,0.94186694175005,,-0.0006582498612,3.86718713119626,
,,,-0.000646549820599994,4.77535413205624,0.92538452707231,,-0.000646549820599994,3.86718713119626,
,,,-0.000634849779999995,4.77535413205624,0.92538452707231,,-0.000634849779999995,3.86718713119626,
,,,-0.000623149739399996,4.91605764627457,0.92538452707231,,-0.000623149739399996,3.86718713119626,
,,,-0.000611449698799997,4.91605764627457,0.92538452707231,,-0.000611449698799997,3.86718713119626,
,,,-0.000599749658199998,4.91605764627457,0.92538452707231,,-0.000599749658199998,3.86718713119626,
,,,-0.000588049617599999,4.91605764627457,0.92538452707231,,-0.000588049617599999,3.86718713119626,
,,,-0.000576349577,4.91605764627457,0.92538452707231,,-0.000576349577,3.86718713119626,
,,,-0.000564649536399994,4.91605764627457,0.92538452707231,,-0.000564649536399994,3.86718713119626,
,,,-0.000552949495799995,4.77535413205624,0.92538452707231,,-0.000552949495799995,3.86718713119626,
,,,-0.000541249455199996,4.77535413205624,0.94186694175005,,-0.000541249455199996,3.86718713119626,
,,,-0.000529549414599997,4.91605764627457,0.94186694175005,,-0.000529549414599997,3.86718713119626,
,,,-0.000517849373999998,4.91605764627457,0.94186694175005,,-0.000517849373999998,3.86718713119626,
,,,-0.000506149333399999,4.91605764627457,0.92538452707231,,-0.000506149333399999,3.86718713119626,
,,,-0.000494449292799994,4.91605764627457,0.92538452707231,,-0.000494449292799994,3.86718713119626,
,,,-0.000482749252199995,4.91605764627457,0.92538452707231,,-0.000482749252199995,3.86718713119626,
,,,-0.000471049211599996,4.77535413205624,0.92538452707231,,-0.000471049211599996,3.86718713119626,
,,,-0.000459349170999997,4.77535413205624,0.92538452707231,,-0.000459349170999997,3.86718713119626,
,,,-0.000447649130399998,4.91605764627457,0.92538452707231,,-0.000447649130399998,3.86718713119626,
,,,-0.000435949089799999,4.91605764627457,0.94186694175005,,-0.000435949089799999,3.86718713119626,
,,,-0.0004242490492,4.77535413205624,0.92538452707231,,-0.0004242490492,3.86718713119626,
,,,-0.000412549008599994,4.91605764627457,0.92538452707231,,-0.000412549008599994,3.86718713119626,
,,,-0.000400848967999995,4.91605764627457,0.92538452707231,,-0.000400848967999995,3.86718713119626,
,,,-0.000389148927399996,4.91605764627457,0.94186694175005,,-0.000389148927399996,3.86718713119626,
,,,-0.000377448886799997,4.91605764627457,0.94186694175005,,-0.000377448886799997,3.86718713119626,
,,,-0.000365748846199998,4.77535413205624,0.92538452707231,,-0.000365748846199998,3.86718713119626,
,,,-0.000354048805599999,4.91605764627457,0.92538452707231,,-0.000354048805599999,3.86718713119626,
,,,-0.000342348765,4.77535413205624,0.92538452707231,,-0.000342348765,3.86718713119626,
,,,-0.000330648724399994,4.91605764627457,0.94186694175005,,-0.000330648724399994,3.86718713119626,
,,,-0.000318948683799995,4.91605764627457,0.92538452707231,,-0.000318948683799995,3.86718713119626,
,,,-0.000307248643199996,4.91605764627457,0.92538452707231,,-0.000307248643199996,3.86718713119626,
,,,-0.000295548602599997,4.91605764627457,0.92538452707231,,-0.000295548602599997,4.00390586815774,
,,,-0.000283848561999998,4.91605764627457,0.92538452707231,,-0.000283848561999998,3.86718713119626,
,,,-0.000272148521399999,4.77535413205624,0.92538452707231,,-0.000272148521399999,3.86718713119626,
,,,-0.000260448480799994,4.91605764627457,0.92538452707231,,-0.000260448480799994,3.86718713119626,
,,,-0.000248748440199995,4.91605764627457,0.94186694175005,,-0.000248748440199995,3.86718713119626,
,,,-0.000237048399599996,4.91605764627457,0.94186694175005,,-0.000237048399599996,3.86718713119626,
,,,-0.000225348358999997,4.91605764627457,0.92538452707231,,-0.000225348358999997,3.86718713119626,
,,,-0.000213648318399998,4.91605764627457,0.92538452707231,,-0.000213648318399998,3.86718713119626,
,,,-0.000201948277799999,4.91605764627457,0.92538452707231,,-0.000201948277799999,3.86718713119626,
,,,-0.0001902482372,4.77535413205624,0.92538452707231,,-0.0001902482372,3.86718713119626,
,,,-0.000178548196599994,4.77535413205624,0.92538452707231,,-0.000178548196599994,3.86718713119626,
,,,-0.000166848155999995,4.91605764627457,0.94186694175005,,-0.000166848155999995,3.86718713119626,
,,,-0.000155148115399996,4.77535413205624,0.94186694175005,,-0.000155148115399996,3.86718713119626,
,,,-0.000143448074799997,4.77535413205624,0.94186694175005,,-0.000143448074799997,3.86718713119626,
,,,-0.000131748034199998,4.77535413205624,0.94186694175005,,-0.000131748034199998,3.86718713119626,
,,,-0.000120047993599999,4.77535413205624,0.92538452707231,,-0.000120047993599999,3.86718713119626,
,,,-0.000108347953,4.91605764627457,0.92538452707231,,-0.000108347953,3.86718713119626,
,,,-9.66479123999942E-05,4.91605764627457,0.92538452707231,,-9.66479123999942E-05,3.86718713119626,
,,,-8.49478717999952E-05,4.77535413205624,0.92538452707231,,-8.49478717999952E-05,3.86718713119626,
,,,-7.32478311999962E-05,4.91605764627457,0.92538452707231,,-7.32478311999962E-05,3.86718713119626,
,,,-6.15477905999973E-05,4.91605764627457,0.92538452707231,,-6.15477905999973E-05,3.86718713119626,
,,,-4.98477499999983E-05,4.77535413205624,0.92538452707231,,-4.98477499999983E-05,3.86718713119626,
,,,-3.81477093999993E-05,4.91605764627457,0.92538452707231,,-3.81477093999993E-05,3.86718713119626,
,,,-2.64476687999934E-05,4.91605764627457,0.92538452707231,,-2.64476687999934E-05,3.86718713119626,
,,,-1.47476281999945E-05,4.91605764627457,0.92538452707231,,-1.47476281999945E-05,3.86718713119626,
,,,-3.04758759999552E-06,4.91605764627457,0.92538452707231,,-3.04758759999552E-06,3.86718713119626,
,,,8.65245300000345E-06,-0.149268865585327,-0.0305955242365599,,8.65245300000345E-06,-0.117187488824129,
,,,2.03524936000024E-05,-0.149268865585327,-0.0141131095588207,,2.03524936000024E-05,-0.136718736961484,
,,,3.20525342000014E-05,-0.149268865585327,-0.0141131095588207,,3.20525342000014E-05,-0.136718736961484,
,,,4.37525748000003E-05,-0.149268865585327,-0.0141131095588207,,4.37525748000003E-05,-0.156249985098839,
,,,5.54526154000062E-05,-0.149268865585327,-0.0305955242365599,,5.54526154000062E-05,-0.136718736961484,
,,,6.71526560000052E-05,-0.149268865585327,-0.0141131095588207,,6.71526560000052E-05,-0.136718736961484,
,,,7.88526966000042E-05,-0.149268865585327,-0.0141131095588207,,7.88526966000042E-05,-0.136718736961484,
,,,9.05527372000031E-05,-0.149268865585327,-0.0141131095588207,,9.05527372000031E-05,-0.136718736961484,
,,,0.000102252777800002,-0.149268865585327,-0.0141131095588207,,0.000102252777800002,-0.156249985098839,
,,,0.000113952818400001,-0.149268865585327,-0.0141131095588207,,0.000113952818400001,-0.136718736961484,
,,,0.000125652859,-0.149268865585327,-0.0141131095588207,,0.000125652859,-0.136718736961484,
,,,0.000137352899600006,-0.149268865585327,-0.0141131095588207,,0.000137352899600006,-0.136718736961484,
,,,0.000149052940200005,-0.149268865585327,-0.0141131095588207,,0.000149052940200005,-0.156249985098839,
,,,0.000160752980800004,-0.149268865585327,-0.0141131095588207,,0.000160752980800004,-0.136718736961484,
,,,0.000172453021400003,-0.149268865585327,-0.0141131095588207,,0.000172453021400003,-0.156249985098839,
,,,0.000184153062000002,-0.00856535136699677,-0.0141131095588207,,0.000184153062000002,-0.136718736961484,
,,,0.000195853102600001,-0.149268865585327,-0.0141131095588207,,0.000195853102600001,-0.156249985098839,
,,,0.000207553143200007,-0.149268865585327,-0.0141131095588207,,0.000207553143200007,-0.136718736961484,
,,,0.000219253183800006,-0.149268865585327,-0.0141131095588207,,0.000219253183800006,-0.136718736961484,
,,,0.000230953224400005,-0.149268865585327,-0.0141131095588207,,0.000230953224400005,-0.156249985098839,
,,,0.000242653265000004,-0.00856535136699677,-0.0141131095588207,,0.000242653265000004,-0.136718736961484,
,,,0.000254353305600002,-0.149268865585327,-0.0141131095588207,,0.000254353305600002,-0.136718736961484,
,,,0.000266053346200001,-0.149268865585327,0.00236930511891842,,0.000266053346200001,-0.156249985098839,
,,,0.0002777533868,-0.00856535136699677,-0.0305955242365599,,0.0002777533868,-0.136718736961484,
,,,0.000289453427400006,-0.149268865585327,-0.0141131095588207,,0.000289453427400006,-0.156249985098839,
,,,0.000301153468000005,-0.149268865585327,-0.0141131095588207,,0.000301153468000005,-0.136718736961484,
,,,0.000312853508600004,-0.149268865585327,-0.0141131095588207,,0.000312853508600004,-0.136718736961484,
,,,0.000324553549200003,-0.149268865585327,-0.0141131095588207,,0.000324553549200003,-0.136718736961484,
,,,0.000336253589800002,-0.149268865585327,-0.0141131095588207,,0.000336253589800002,-0.136718736961484,
,,,0.000347953630400001,-0.149268865585327,-0.0141131095588207,,0.000347953630400001,-0.136718736961484,
,,,0.000359653671,-0.149268865585327,-0.0305955242365599,,0.000359653671,-0.136718736961484,
,,,0.000371353711600006,-0.149268865585327,-0.0141131095588207,,0.000371353711600006,-0.136718736961484,
,,,0.000383053752200005,-0.149268865585327,-0.0141131095588207,,0.000383053752200005,-0.136718736961484,
,,,0.000394753792800004,-0.149268865585327,-0.0141131095588207,,0.000394753792800004,-0.156249985098839,
,,,0.000406453833400003,-0.149268865585327,-0.0141131095588207,,0.000406453833400003,-0.136718736961484,
,,,0.000418153874000002,-0.149268865585327,-0.0141131095588207,,0.000418153874000002,-0.156249985098839,
,,,0.000429853914600001,-0.149268865585327,-0.0141131095588207,,0.000429853914600001,-0.136718736961484,
,,,0.000441553955200007,-0.149268865585327,-0.0141131095588207,,0.000441553955200007,-0.156249985098839,
,,,0.000453253995800006,-0.149268865585327,-0.0141131095588207,,0.000453253995800006,-0.136718736961484,
,,,0.000464954036400005,-0.149268865585327,-0.0141131095588207,,0.000464954036400005,-0.156249985098839,
,,,0.000476654077000004,-0.149268865585327,-0.0141131095588207,,0.000476654077000004,-0.156249985098839,
,,,0.000488354117600003,-0.149268865585327,-0.0141131095588207,,0.000488354117600003,-0.136718736961484,
,,,0.000500054158200001,-0.149268865585327,-0.0141131095588207,,0.000500054158200001,-0.136718736961484,
,,,0.0005117541988,-0.149268865585327,-0.0141131095588207,,0.0005117541988,-0.136718736961484,
,,,0.000523454239400006,-0.149268865585327,-0.0141131095588207,,0.000523454239400006,-0.136718736961484,
,,,0.000535154280000005,-0.149268865585327,-0.0305955242365599,,0.000535154280000005,-0.136718736961484,
,,,0.000546854320600004,-0.149268865585327,0.00236930511891842,,0.000546854320600004,-0.156249985098839,
,,,0.000558554361200003,-0.149268865585327,-0.0141131095588207,,0.000558554361200003,-0.136718736961484,
,,,0.000570254401800002,-0.149268865585327,-0.0305955242365599,,0.000570254401800002,-0.136718736961484,
,,,0.000581954442400001,-0.149268865585327,-0.0141131095588207,,0.000581954442400001,-0.136718736961484,
,,,0.000593654483,-0.149268865585327,-0.0141131095588207,,0.000593654483,-0.136718736961484,
,,,0.000605354523600006,-0.149268865585327,-0.0141131095588207,,0.000605354523600006,-0.136718736961484,
,,,0.000617054564200005,-0.149268865585327,-0.0141131095588207,,0.000617054564200005,-0.156249985098839,
,,,0.000628754604800004,-0.149268865585327,-0.0141131095588207,,0.000628754604800004,-0.136718736961484,
,,,0.000640454645400003,-0.149268865585327,-0.0141131095588207,,0.000640454645400003,-0.156249985098839,
,,,0.000652154686000002,-0.149268865585327,-0.0141131095588207,,0.000652154686000002,-0.156249985098839,
,,,0.000663854726600001,-0.149268865585327,-0.0141131095588207,,0.000663854726600001,-0.156249985098839,
,,,0.0006755547672,-0.149268865585327,-0.0141131095588207,,0.0006755547672,-0.136718736961484,
,,,0.000687254807800006,-0.149268865585327,-0.0141131095588207,,0.000687254807800006,-0.156249985098839,
,,,0.000698954848400005,-0.149268865585327,-0.0141131095588207,,0.000698954848400005,-0.156249985098839,
,,,0.000710654889000004,-0.149268865585327,-0.0141131095588207,,0.000710654889000004,-0.136718736961484,
,,,0.000722354929600003,-0.149268865585327,-0.0141131095588207,,0.000722354929600003,-0.136718736961484,
,,,0.000734054970200002,-0.149268865585327,-0.0141131095588207,,0.000734054970200002,-0.136718736961484,
,,,0.000745755010800001,-0.149268865585327,-0.0141131095588207,,0.000745755010800001,-0.156249985098839,
,,,0.000757455051400006,-0.149268865585327,-0.0141131095588207,,0.000757455051400006,-0.136718736961484,
,,,0.000769155092000005,-0.149268865585327,-0.0305955242365599,,0.000769155092000005,-0.136718736961484,
,,,0.000780855132600004,-0.149268865585327,-0.0305955242365599,,0.000780855132600004,-0.136718736961484,
,,,0.000792555173200003,-0.149268865585327,-0.0141131095588207,,0.000792555173200003,-0.136718736961484,
,,,0.000804255213800002,-0.149268865585327,-0.0141131095588207,,0.000804255213800002,-0.156249985098839,
,,,0.000815955254400001,-0.00856535136699677,-0.0141131095588207,,0.000815955254400001,-0.136718736961484,
,,,0.000827655295,-0.149268865585327,-0.0141131095588207,,0.000827655295,-0.156249985098839,
,,,0.000839355335600006,-0.149268865585327,-0.0141131095588207,,0.000839355335600006,-0.156249985098839,
,,,0.000851055376200005,-0.149268865585327,-0.0141131095588207,,0.000851055376200005,-0.136718736961484,
,,,0.000862755416800004,-0.149268865585327,-0.0141131095588207,,0.000862755416800004,-0.136718736961484,
,,,0.000874455457400003,-0.149268865585327,-0.0305955242365599,,0.000874455457400003,-0.136718736961484,
,,,0.000886155498000002,-0.149268865585327,-0.0141131095588207,,0.000886155498000002,-0.136718736961484,
,,,0.000897855538600001,-0.149268865585327,-0.0141131095588207,,0.000897855538600001,-0.136718736961484,
,,,0.0009095555792,-0.149268865585327,-0.0141131095588207,,0.0009095555792,-0.136718736961484,
,,,0.000921255619800006,-0.149268865585327,-0.0141131095588207,,0.000921255619800006,-0.136718736961484,
,,,0.000932955660400005,-0.149268865585327,-0.0141131095588207,,0.000932955660400005,-0.156249985098839,
,,,0.000944655701000004,-0.149268865585327,-0.0141131095588207,,0.000944655701000004,-0.136718736961484,
,,,0.000956355741600003,-0.149268865585327,-0.0141131095588207,,0.000956355741600003,-0.136718736961484,
,,,0.000968055782200002,-0.149268865585327,-0.0141131095588207,,0.000968055782200002,-0.136718736961484,
,,,0.000979755822800001,-0.149268865585327,-0.0305955242365599,,0.000979755822800001,-0.156249985098839,
,,,0.000991455863400006,-0.149268865585327,-0.0141131095588207,,0.000991455863400006,-0.156249985098839,
,,,0.00100315590400001,-0.149268865585327,-0.0141131095588207,,0.00100315590400001,-0.136718736961484,
,,,0.0010148559446,-0.149268865585327,-0.0141131095588207,,0.0010148559446,-0.136718736961484,
,,,0.0010265559852,-0.149268865585327,-0.0141131095588207,,0.0010265559852,-0.156249985098839,
,,,0.0010382560258,-0.149268865585327,-0.0141131095588207,,0.0010382560258,-0.156249985098839,
,,,0.0010499560664,-0.00856535136699677,-0.0141131095588207,,0.0010499560664,-0.136718736961484,
,,,0.001061656107,-0.149268865585327,-0.0141131095588207,,0.001061656107,-0.156249985098839,
